id,state,name,address_line1,address_line2,city,district,pin_code
3347,Tamil Nadu,"VIKRAM SCHOOL OF NURSING, MADURAI","3/424, SIVAGANGAI ROAD NEAR RING ROAD JUNCTION.",NA,madurai,Madurai,625020
3348,Tamil Nadu,"VILLUPURAM GOVERNMENT MEDICAL COLLEGE AND HOSPITAL (Inst. Code - 399), VILLUPURAM","GOVERNMENT VILLUPURAM MEDICAL COLLEGE,","MUNDIYAMBAKKAM,",VILLUPURAM,Viluppuram,605601
3349,Tamil Nadu,VINAYAGA NURSING COLLEGE (Inst. Code - 529),POST BOX NO 1851,KARUPPUR,KEELAPALUVUR,Ariyalur,621707
3350,Tamil Nadu,VINAYAGA TEACHER TRAINING INSTITUTE CUDDALORE,136 POTTAVELI,KURINJIPADI,KURINJIPADI,Cuddalore,607302
3351,Tamil Nadu,VINAYAGAS INSTITUTE OF TEACHER EDUCATION ARIYALUR,"PBOX.1851,VINAYAGANAGAR","KARUPPUR, KEELAPALUVUR.",ARIYALUR,Ariyalur,621707
3352,Tamil Nadu,Vinayaka College of Education,"Malliga Nagar,","P.V.Vaithyalingam Road, Pallavaram,",Chennai,Chennai,600117
3353,Tamil Nadu,Vinayaka Mission's Annapoorana College of Nursing,chinnaseeragapadi po,salem,salem,Salem,636308
3354,Tamil Nadu,Vinayaka Mission's College of Pharmacy,Yercaud Main Road,Kondappanaickenpatty,Salem,Salem,636008
3355,Tamil Nadu,Vinayaka Mission's College of Physiotherapy,"NH-47 ,SANKARI MAIN ROAD ,","CHINNASEERAGAPADI,",SALEM-636308,Salem,636308
3356,Tamil Nadu,Vinayaka Mission's Homeopathic Medical College,"NH-47, Sankari Main Road,",Seeragapadi - P.o,Salem,Salem,636308
3357,Tamil Nadu,Vinayaka Mission's Kirupananda Variyar Arts and Science College,NH-47 SANKARI MAIN ROAD PERIYASEERAGAPADI (PO),SALEM - DT - 636 308,SALEM,Salem,636308
3358,Tamil Nadu,Vinayaka Mission's Kirupananda Variyar Engineering College,"NH-47, Sankari Main Road,","Periya Seeragapadi,",Salem 636 308,Salem,636308
3359,Tamil Nadu,Vinayaka Mission's Kirupananda Variyar Medical College and Hospital,"NH -47, Sankari Main Road,",Seeragapadi,Salem,Salem,636308
3360,Tamil Nadu,Vinayaka Mission's Sankarachariyar Dental College,"NH - 47, Sankari Main Road",Ariyanoor,Salem,Salem,636308
3361,Tamil Nadu,VINAYAKA MISSIONS AVIATION ACADEMY,"VMKVEC, NH-47, PERIYASEERAGAPADI,SANKARI MAIN ROAD",NA,SALEM,Salem,636308
3362,Tamil Nadu,"VINAYAKA MISSIONs RESEARCH FOUNDATION, SALEM","Sankari Main Road (NH-47), Ariyanoor",Salem - 636308,Salem,Salem,636308
3363,Tamil Nadu,VINAYAKA SCHOOL OF NURSING SALEM,"Second Agraharam, 44-A, Salem-1",NA,Salem,Salem,636001
3364,Tamil Nadu,Vins Christian College of Engineering,"vins nager , chullalar street",chunkankadai,nagercoil,Kanniyakumari,629807
3365,Tamil Nadu,Vins Christian Women College of Engineering,Vins Nagar,Chunkankadai-629807,Nagercoil,Kanniyakumari,629807
3366,Tamil Nadu,Virudhunagar Hindu Nadars' Senthikumara Nadar College,3-151 College Road,NA,Virudhunagar,Virudhunagar,626001
3367,Tamil Nadu,Virudhunagar M.S.P. Nadar College of Education,"College Road, Virudhunagar - 626 001.",Virudhunagar,Virudhunagar,Virudhunagar,626001
3368,Tamil Nadu,VIRUDHUNAGAR S.VELLAICHAMY NADAR POLYTECHNIC COLLEGE,ROSALPATTI VILLAGE,NA,VIRUDHUNAGAR,Virudhunagar,626001
3369,Tamil Nadu,VISHNU LAKSHMI COLLEGE OF ENGINEERING AND TECHNOLOGY,"10/1, kamber street",NA,vellalore,Coimbatore,641111
3370,Tamil Nadu,Vishwa Bharathi College of Education,"Morappur,",Morappur,Dharmapuri,Dharmapuri,635305
3371,Tamil Nadu,Viswa Bharathi College of Education,Veerachipalayam,Sankari West Post,Sankari,Salem,637303
3372,Tamil Nadu,Viswha Bharathi Arts & Science College,Morappur(Po),Harur(Tk),DHARMAPURI,Dharmapuri,635305
3373,Tamil Nadu,VIT University (Chennai Campus),Vandalur Kelambakkam Road,NA,NA,Kancheepuram,600127
3374,Tamil Nadu,"Vivakananadha Arts and Science College for Women, Sankari",NH - 47 Salem to kovai National Highway,"Veerachipalayam,Sankari West,Sankari",Salem,Salem,637303
3375,Tamil Nadu,"VIVEK INSTITUTE OF LABORATORY MEDICINE (Inst. Code - 473), KANNIYAKUMARI","NEW NO 1159,OLD NO 253","KP ROAD ,NAGERCOIL-3",NAGERCOIL,Kanniyakumari,629003
3376,Tamil Nadu,"VIVEKANADA POLYTECHNIC COLLEGE, SIVAGANGAI","KARIKUDI - THIRUPPATHUR MAIN ROAD, PILLAIYARPATTI ROAD","KUMMANGUDI,ADHIKARAM(post), SIVAGANGAI",THIRUPPATHUR,Sivaganga,630207
3377,Tamil Nadu,"VIVEKANANDA (RABINRANATH TAGORE) NURSING COLLEGE FOR WOMEN (Inst. Code - 235), SALEM","VEERACHIPALAYAM - 637 303, SANKARI WEST POST",SANKARI TALUK,SALEM,Salem,637303
3378,Tamil Nadu,"Vivekananda Arts and Science College for Women, Thenpathi, NSB Nagar, Sirkali Taluk, Nagapattinam - 609 111.","Keezha Thenpathi,Sirkali","Keezha Thenpathi,Sirkali",Sirkali,Nagapattinam,609111
3379,Tamil Nadu,VIVEKANANDA COLLEGE,Tiruvedakam West,Pin-625234,Madurai,Madurai,625234
3380,Tamil Nadu,Vivekananda College of Education,Tirupathur - Karaikudi Main Road,Adhikaram - Post,Tirupathur Taluk,Sivaganga,630207
3381,Tamil Nadu,Vivekananda College of Education,Mettukuppam Arch,Seplanatham,Neyveli,Cuddalore,607802
3382,Tamil Nadu,"Vivekananda College, Agastheeswaram - 629 701",AGASTEESWARAM,KANYAKUMARI,NA,Kanniyakumari,629701
3383,Tamil Nadu,"VIVEKANANDA DENAL COLLEGE FOR WOMEN (Inst. Code - 265), NAMAKKAL","Elayampalayam,Triuchengode","Namakkal Dist,Tamilnadu",Triuchengode,Namakkal,637205
3384,Tamil Nadu,VIVEKANANDA INSTITUTE OF MANAGEMENT STUDIES,"KARUVALUR ROAD, KOVILPALAYAM, COIMBATORE-641107","S.S.KULAM POST, COIMBATORE-641107",COIMBATORE,Coimbatore,641107
3385,Tamil Nadu,"VIVEKANANDA POLYTECHNIC COLLEGE SEPLANATHAM, CUDDALORE","NEAR METTU KUPPAM ARCH,",SEPLANATHAM. NEYVELI 607 802,NEYVELI TOWN SHIP,Cuddalore,607802
3386,Tamil Nadu,"VIVEKANANDA POLYTECHNIC COLLEGE, KANYAKUMARI",AGASTEESWARAM POST,KANYAKUMARI DIst,KANYAKUMARI,Kanniyakumari,629701
3387,Tamil Nadu,Vivekananda Vidyalaya College of Education,"Kavanoor Village, Arakkonam Taluk",Vellore District,Arakkonam,Vellore,631004
3388,Tamil Nadu,Vivekanandha College for Women,Unjanai village,Elayampalayam,Tiruchengode,Namakkal,637205
3389,Tamil Nadu,Vivekanandha College of Arts & Science (W),"Elayampalayam, Tiruchengode",Namakkal,Namakkal,Salem,637205
3390,Tamil Nadu,Vivekanandha College of Education for Women,Elayampalayam -637205,Tiruchengode,Tiruchengode,Namakkal,637205
3391,Tamil Nadu,Vivekanandha College of Engineering for Women,(Autonomous) Elayampalayam,Tiruchengode,Namakkal,Namakkal,637205
3392,Tamil Nadu,"VIVEKANANDHA COLLEGE OF NURSING (Inst. Code - 097), NAMAKKAL",principal vivekanandha college of nursing,"Elayampalayam, Tiruchengode, namakkal pincode 637205",Tiruchengode,Namakkal,637205
3393,Tamil Nadu,Vivekanandha College of Technology for Women,SATHINAICKANPALAYAM,"ELAYAMPALAYAM, TIRUCHENGODE",NAMAKKAL,Namakkal,637205
3394,Tamil Nadu,Vivekanandha Institute of Engineering and Technology for Women,ELAYAMPALAYAM,TIRUCHENGODE,TIRUCENGODE,Namakkal,637205
3395,Tamil Nadu,Vivekanandha Institute of Information and Management Studies,ELAYAMPALAYAM,TIRUCHENGODE,NA,Namakkal,637205
3396,Tamil Nadu,"VIVEKANANDHA MEDICAL CARE HOSPITAL (Inst. Code - 606), Elayampalayam","Tiruchengode - TK.,",Elayampalayam,Nammakal District,Namakkal,637205
3397,Tamil Nadu,VKS College of Engineering and Technology,"DESIYAMANGALAM,","CHINNAIYAMPALAYAM(POST), K.R. PURAM(TK)",KARUR,Karur,639120
3398,Tamil Nadu,VLB Janaki Ammal College of Arts and Science,Kovaipudur,Coimbatore -641 042,Coimbatore,Coimbatore,641042
3399,Tamil Nadu,"VOICE OF GOD POLYTECHNIC COLLEGE, DEVARAYAPURAM",DEVARAYAPURAM,NA,NAMAKKAL,Namakkal,637021
3400,Tamil Nadu,"Voorhees College,Vellore-632001","No. 1A, Officer's Line,",NA,Vellore,Vellore,632001
3401,Tamil Nadu,VPN College for Teacher Education,"KADALADIKULAM VILLAGE, SEPPETTAI (POST) GINGEE TALUK",VILLUPURAM DT,Gingee,Viluppuram,604152
3402,Tamil Nadu,"VPV COLLEGE OF ENGINEERING, THANEERPANTHAL, THENI",Periyakulam Taluk,Devadanapatti,Theni,Theni,625602
3403,Tamil Nadu,VRR INSTITUTE OF BIOMEDICAL SCIENCE,(AFFILIATED TO UNIVERSITY OF MADRAS),"1/7 MRB AVENUE , BHAJANAI KOIL STREET","KATTUPAKKAM , CHENNAI",Thiruvallur,600056
3404,Tamil Nadu,VSA Educational and Charitable Trusts Group of Institutions,"NH-47, MAIN ROAD",UTHAMASOLAPURAM POST,SALEM,Salem,636010
3405,Tamil Nadu,VSK TEACHER TRAINING INSTITUTE THIRUMAYAM,PULIVALAM(PO),THIRUMAYAM(TK),PUDUKKOTTAI,Pudukkottai,622507
3406,Tamil Nadu,"VSS Government Arts College, Poolankurichi","Pulankurichi - 630 405, Tiruppathur (TK)",Sivagangai Dist,Tiruppathur,Sivaganga,630405
3407,Tamil Nadu,Vysya College,"Ramakrishnapuram, Masinaickenpatty,","Ayodhiyapattinam (PO), Salem - 636 103.",Salem,Salem,636103
3408,Tamil Nadu,Vysya College of Education,"Ramakrishnapuram, Masinaickenpatty,","Ayothiyapattinam,",Salem,Salem,636103
3409,Tamil Nadu,WASH INSTITUTE,"7/45 E, Srinivasapuram",Shenbaganoor Post,Kodaikanal,Dindigul,624601
3410,Tamil Nadu,"Wavoo Wajeeha Women's College of Arts & Science, Kayalpatnam, Thoothukudi Dist","Tiruchendur Road, Kayalpatnam",NA,Kayalpatnam,Thoothukkudi,628204
3411,Tamil Nadu,WFW ARTS AND MEDICAL INSTITUTE (Inst. Code - 604),"NO.6, 2ND STREET",SASIKUMAR NAGAR,KANNAMANGALAM,Tiruvannamalai,632311
3412,Tamil Nadu,White Memorial college of Education,ATTOOR,VEEYANNOOR POST,MARTHANDAM,Kanniyakumari,629177
3413,Tamil Nadu,"WHITE MEMORIAL COLLEGE OF NURSING (Inst. Code - 300), KANNIYAKUMARI",ATTOOR,VEEYANNOOR,NA,Kanniyakumari,629177
3414,Tamil Nadu,"WHITE MEMORIAL COLLEGE OF PHYSIOTHERAPY(Inst. Code - 192), KANNIYAKUMARI",ATTOOR,VEEYANNOOR POST,NA,Kanniyakumari,629177
3415,Tamil Nadu,"WHITE MEMORIAL HOMOEOPATHY MEDICAL COLLEGE (Inst. Code - 062), KANNIYAKUMARI",Attoor,Veeyannoor Post,NA,Kanniyakumari,629177
3416,Tamil Nadu,"WILLIAMÃ‚Â€ SCHOOL OF NURSING, NAGERCOIL, KANYAKUMARI","William's School of Nursing, William Hospital, Krishnancoil, Nagercoil K.K Dist Pin : 629001","William's School of Nursing, William Hospital, Krishnancoil, Nagercoil, K.K Dist Pin: 629001.",Nagercoil,Kanniyakumari,629001
